event_cause,latitude,longitude,priority,requires_road_closure,duration_min
others,12.9806464,77.5762418,Low,1,56.71689196666667
water_logging,12.9871612,77.5803445,Low,0,130.15376253333335
tree_fall,13.0189786,77.5592937,High,0,1153.7935038666667
water_logging,13.0205324,77.5519074,High,0,1416.37773795
water_logging,12.9718029,77.595009,High,0,5642.406143316666
water_logging,12.9524702,77.5414034,High,0,14.584563283333333
water_logging,12.9718029,77.595009,High,0,5642.447306733333
water_logging,12.9591783,77.7464824,High,0,5662.36376305
water_logging,12.9566317,77.7090983,High,0,35.91581583333333
others,12.9671705,77.5403742,Low,1,1403.7603150166665
tree_fall,13.0335198,77.5581582,Low,0,64.03180449999999
tree_fall,13.0050772,77.569096,Low,1,77.13955258333334
vehicle_breakdown,13.0281748,77.5360795,High,0,16.6484411
vehicle_breakdown,12.99308197,77.70532632,Low,0,15.931807983333334
vehicle_breakdown,12.9838286,77.6398503,High,0,35.37574233333333
vehicle_breakdown,12.9756011,77.6167012,High,0,21.099181166666664
tree_fall,12.9756407,77.6167078,High,0,54.21143968333333
others,12.9829064,77.6371666,High,0,623.1539982833333
tree_fall,13.0074652,77.5662988,Low,1,38.38311856666667
vehicle_breakdown,12.9608456,77.5133151,Low,0,48.38570516666667
water_logging,12.986114,77.5807451,Low,0,100.97545570000001
vehicle_breakdown,12.9792233,77.6025466,High,0,93.39061898333333
tree_fall,12.9238289,77.5971089,High,1,30.045177533333334
vehicle_breakdown,12.9640674,77.5855008,High,0,86.21060556666666
vehicle_breakdown,12.8798387,77.5459388,Low,0,13.937764283333333
vehicle_breakdown,13.0028917,77.5306097,Low,0,21.3044091
others,12.9118524,77.4858155,High,1,306.1306395666667
vehicle_breakdown,12.9759434,77.5981783,High,0,4.8932101999999995
vehicle_breakdown,13.0143257,77.5837964,High,0,62.002885516666666
vehicle_breakdown,12.8462325,77.6724104,Low,0,16.351039883333335
vehicle_breakdown,13.0351311,77.5269457,High,0,100.47900773333335
vehicle_breakdown,12.979865,77.5925813,High,0,6.410764866666667
vehicle_breakdown,12.9424793,77.6228453,Low,0,149.70177753333334
others,13.0132803,77.6997851,Low,0,31.60635735
vehicle_breakdown,12.9665476,77.5048771,Low,0,42.76717533333333
vehicle_breakdown,12.8412305,77.6491021,Low,0,82.94842686666667
pot_holes,12.9715513,77.6192827,High,0,4444.951326083334
vehicle_breakdown,13.01762,77.5596867,High,0,117.5478197
vehicle_breakdown,12.9876499,77.5134587,High,0,82.63382763333334
vehicle_breakdown,13.0429853,77.5121761,High,0,9.90734335
accident,13.0416747,77.5212074,High,0,26.873762566666667
vehicle_breakdown,12.97058459,77.64127574,High,0,60.60606776666667
pot_holes,12.9380002,77.5573089,Low,0,103.51557583333333
vehicle_breakdown,12.9637362,77.584069,High,0,103.61959628333334
tree_fall,13.0056626,77.5799769,Low,1,53.07258183333333
vehicle_breakdown,13.003657,77.5839592,High,0,116.56037328333333
water_logging,12.9874499,77.5195745,High,0,256.12679966666667
tree_fall,13.0113111,77.5814991,High,0,1266.6776086833333
water_logging,12.997285,77.5850456,High,0,2756.454794866667
vehicle_breakdown,12.9273789,77.5470363,High,0,42.17753376666667
vehicle_breakdown,12.930013,77.5667405,Low,0,49.50281723333333
vehicle_breakdown,13.0429949,77.5511954,High,0,59.8490193
vehicle_breakdown,12.9603222,77.5572047,High,0,49.959164333333334
others,12.99838,77.5713867,Low,0,91.63820131666667
vehicle_breakdown,13.010548,77.5837153,High,0,10.468071333333334
vehicle_breakdown,13.0209143,77.7112687,Low,0,16.323145383333333
others,12.9992364,77.5713166,Low,0,25.01378635
vehicle_breakdown,12.9755238,77.620293,High,0,26.570824366666667
vehicle_breakdown,12.9985042,77.5844064,High,0,51.01353958333333
water_logging,12.8402003,77.677072,Low,0,34.769885716666664
vehicle_breakdown,13.0441064,77.5089747,High,0,35.686632450000005
vehicle_breakdown,12.8193862,77.6890097,Low,0,37.67183235
construction,13.0395661,77.6412265,High,0,364.60111866666665
vehicle_breakdown,12.9611105,77.5103384,Low,0,92.59100211666667
vehicle_breakdown,13.1643301,77.6309231,High,0,133.6017457
vehicle_breakdown,13.2210345,77.6822537,Low,0,58.11503883333333
tree_fall,13.0239336,77.5833386,High,0,235.45923915
vehicle_breakdown,12.8394,77.65426,Low,0,86.67813828333333
construction,13.1850133,77.6984583,Low,0,1080.7534168166667
vehicle_breakdown,13.1827536,77.5739465,High,0,25.09538858333333
vehicle_breakdown,13.0280608,77.5858748,High,0,73.43753403333334
vehicle_breakdown,12.840935,77.6496567,Low,0,133.06417406666665
others,12.8874767,77.7372183,Low,1,38.40874121666666
accident,13.1877011,77.7119109,Low,0,43.29526675
accident,12.8445617,77.6732867,Low,0,77.25445518333332
accident,12.8375952,77.6788445,Low,0,57.72944888333333
vehicle_breakdown,12.9692815,77.7357346,Low,0,51.47168045
accident,13.1853883,77.6418683,High,0,29.787725583333334
vehicle_breakdown,12.9140108,77.5673732,High,0,26.65322595
vehicle_breakdown,12.9999986,77.6634061,High,0,34.82160695
vehicle_breakdown,13.005755,77.6904483,Low,0,23.468869533333336
vehicle_breakdown,13.0442709,77.6432677,Low,0,9.259744333333334
vehicle_breakdown,13.0431317,77.5512583,High,0,73.26354786666667
vehicle_breakdown,12.9717905,77.5075445,Low,0,17.014181316666665
vehicle_breakdown,13.0196125,77.6738748,Low,0,76.8051597
vehicle_breakdown,12.8405554,77.6518242,Low,0,103.64548719999999
vehicle_breakdown,12.974094,77.508972,Low,0,12.0260546
vehicle_breakdown,13.026353,77.544093,High,0,28.985925033333334
vehicle_breakdown,13.0266391,77.7214589,Low,0,58.999642466666664
vehicle_breakdown,12.8713593,77.530622,High,0,91.40762088333332
vehicle_breakdown,12.9233342,77.6099015,Low,0,70.21878856666667
vehicle_breakdown,12.9666372,77.5048395,Low,0,75.99562091666667
vehicle_breakdown,13.0514702,77.5942456,High,0,119.66875773333332
vehicle_breakdown,12.8951843,77.5551185,Low,0,66.1186007
vehicle_breakdown,12.9979702,77.6627056,High,0,52.80341505
vehicle_breakdown,13.0037533,77.7569917,Low,0,30.2210109
vehicle_breakdown,13.0187717,77.586025,High,0,111.53120048333334
vehicle_breakdown,13.0005187,77.7120899,Low,0,120.12128181666667
vehicle_breakdown,13.0419433,77.5969833,High,0,19.141461233333334
vehicle_breakdown,12.9068891,77.4736058,High,0,7.899234916666667
road_conditions,13.0664309,77.6407721,Low,0,2592.6318681333337
vehicle_breakdown,13.0493842,77.5930447,High,0,7.709397766666667
vehicle_breakdown,12.9234754,77.6560202,High,0,33.951876483333336
vehicle_breakdown,13.0549185,77.5348111,Low,0,45.277387833333336
vehicle_breakdown,13.0527934,77.6460881,Low,0,87.5886433
vehicle_breakdown,12.91371,77.6783083,Low,0,147.50678613333332
vehicle_breakdown,12.9230219,77.6566549,High,0,79.75770394999999
congestion,13.03439169,77.55736917,Low,0,8.53112645
vehicle_breakdown,12.9383623,77.7468821,Low,0,107.99300908333333
vehicle_breakdown,13.03439169,77.55736917,Low,0,15.054321499999999
vehicle_breakdown,13.025843,77.5446395,High,0,71.66411911666667
vehicle_breakdown,12.9757351,77.5595824,High,0,23.924992883333335
vehicle_breakdown,13.0549018,77.5346642,Low,0,52.7526632
construction,13.0346801,77.5572821,Low,1,212.49775946666665
vehicle_breakdown,13.0197615,77.7092792,Low,0,22.6700687
vehicle_breakdown,12.9658795,77.5049199,Low,0,46.14128001666666
others,13.0014127,77.5837418,High,0,1019.0574604
vehicle_breakdown,13.1232782,77.6384588,High,1,31.50097945
vehicle_breakdown,12.9752846,77.6976675,High,0,31.0078949
vehicle_breakdown,13.03484,77.5887367,High,0,14.120967933333333
vehicle_breakdown,13.04756,77.5003067,Low,0,37.96253371666667
others,13.0240081,77.5849244,High,0,15.16647845
others,12.987525,77.475115,Low,0,43.93024606666667
others,12.9508048,77.7175179,Low,0,36.25226046666667
vehicle_breakdown,12.983316,77.5303271,High,0,17.286109166666666
vehicle_breakdown,13.0501267,77.526015,Low,0,81.40570293333333
vehicle_breakdown,12.9951755,77.7580241,Low,0,45.65551266666667
vehicle_breakdown,12.9894968,77.506296,High,0,32.2544127
vehicle_breakdown,12.9993949,77.5837931,High,0,27.512111066666666
construction,13.0530017,77.6458557,Low,0,422.84670481666666
vehicle_breakdown,13.0195425,77.7085296,Low,1,79.95452736666667
vehicle_breakdown,13.0361679,77.5416999,High,1,47.18853848333333
vehicle_breakdown,13.0442533,77.5479436,High,0,119.49004745
vehicle_breakdown,13.0050171,77.6844668,Low,0,29.950958099999998
vehicle_breakdown,13.0365267,77.589335,High,0,84.78185871666666
vehicle_breakdown,12.9857398,77.479266,Low,0,104.65397676666666
vehicle_breakdown,12.8792647,77.6466964,High,0,40.8658856
vehicle_breakdown,13.02598,77.7200833,Low,0,117.56678289999999
vehicle_breakdown,13.1770041,77.6364868,High,0,61.77776111666667
vehicle_breakdown,13.0199901,77.7095006,Low,0,17.657173883333332
road_conditions,12.9642324,77.5124845,Low,0,7198.283467300001
others,13.0414407,77.5458546,High,0,88.33196928333334
road_conditions,13.0042309,77.5839751,High,0,1080.0639681999999
others,13.0268667,77.7211683,Low,0,34.33242193333333
vehicle_breakdown,12.997957,77.5843292,High,0,66.08000601666667
construction,13.0520864,77.6458472,Low,0,2088.7512201166664
road_conditions,13.0405253,77.6416766,High,0,413.53389055
vehicle_breakdown,13.0197796,77.7095576,Low,1,29.330081749999998
accident,12.9968495,77.5847935,High,0,77.10802596666667
vehicle_breakdown,12.9669599,77.7484269,Low,0,15.805486683333333
pot_holes,12.9522803,77.7002234,High,0,4312.2463811
vehicle_breakdown,13.0266017,77.5872681,High,0,36.41474506666667
vehicle_breakdown,13.0264842,77.5448307,High,0,84.17469084999999
vehicle_breakdown,13.0197731,77.7087354,Low,0,68.62886456666666
accident,13.0841133,77.5518104,Low,0,36.671183766666665
vehicle_breakdown,12.95636169,77.73183671,High,0,7.910359416666666
vehicle_breakdown,13.05972511,77.57677197,Low,0,16.803901183333334
vehicle_breakdown,12.9137134,77.6775778,Low,1,43.907098983333334
vehicle_breakdown,12.9113033,77.5670083,High,0,96.01973389999999
others,12.9907263,77.5015706,High,0,6519.404712766667
vehicle_breakdown,13.0486094,77.5137389,High,0,96.76755278333333
water_logging,13.0116593,77.6159324,Low,1,4694.001404166667
pot_holes,12.9887556,77.4994315,High,0,8267.722609033333
vehicle_breakdown,12.93880013,77.52290747,High,0,112.81719833333334
vehicle_breakdown,12.9890709,77.5072986,High,0,8.331595366666667
vehicle_breakdown,12.9118314,77.6257063,High,0,76.14695535000001
others,13.184446,77.6797199,Low,0,18.243379033333333
vehicle_breakdown,12.9896263,77.5017355,High,0,34.93821658333333
others,12.999465,77.5842967,High,1,75.32430751666668
vehicle_breakdown,12.9486698,77.7179181,Low,0,13.8765319
vehicle_breakdown,12.9498464,77.6993198,High,0,13.849933383333333
road_conditions,13.0394665,77.6413904,High,1,875.3519315
accident,12.9227359,77.6700495,High,0,29.571941783333333
vehicle_breakdown,13.0199049,77.709868,Low,1,58.34383913333333
vehicle_breakdown,13.0491785,77.5549561,Low,0,55.27947091666667
vehicle_breakdown,12.9621653,77.5642902,High,0,53.3287807
vehicle_breakdown,12.8748071,77.6692195,Low,0,61.12860748333333
vehicle_breakdown,12.8417072,77.6442073,Low,0,98.90068815
tree_fall,13.0139185,77.5793879,Low,0,90.51336833333333
others,13.2294452,77.6903518,Low,0,5387.863340333333
vehicle_breakdown,12.98380495,77.52899131,High,0,49.2026263
accident,13.0496326,77.4944754,Low,0,107.37691118333333
vehicle_breakdown,12.9986587,77.5843121,High,0,8.5709438
vehicle_breakdown,13.2502567,77.7070167,Low,0,10.310373033333333
vehicle_breakdown,12.9193469,77.6429512,High,0,89.75760016666666
vehicle_breakdown,13.0494288,77.4947532,Low,0,57.23335346666667
vehicle_breakdown,12.9400972,77.7473413,Low,0,55.859611666666666
vehicle_breakdown,13.03484,77.557342,Low,0,86.91129488333333
vehicle_breakdown,13.0200101,77.7099626,Low,1,91.56274088333333
vehicle_breakdown,13.0370812,77.5418374,High,0,70.69381796666667
others,13.0345827,77.5755233,Low,0,44.664516866666666
vehicle_breakdown,13.0422769,77.5484704,High,0,7.5481027166666665
others,13.0411509,77.545984,High,0,112.90304878333333
vehicle_breakdown,13.021378,77.5842667,High,0,33.71249048333333
vehicle_breakdown,12.9796057,77.5105862,Low,0,46.53765805
vehicle_breakdown,12.9994123,77.5843319,High,0,52.97608373333333
vehicle_breakdown,12.9658108,77.65806,Low,0,98.72606275
vehicle_breakdown,12.9039683,77.5105667,Low,0,39.28716648333333
vehicle_breakdown,13.0796571,77.5020024,Low,0,32.548574
others,12.9911376,77.5855515,High,0,452.1203694833333
others,13.0416033,77.5468346,High,0,142.48538508333334
pot_holes,12.9985379,77.5844506,High,0,5702.2693427
vehicle_breakdown,12.999518,77.6743497,Low,0,14.0151522
others,13.039775,77.5434356,High,0,205.8966446
vehicle_breakdown,12.9987004,77.584156,High,0,94.6911131
vehicle_breakdown,12.861995,77.6598631,Low,0,17.692932883333334
accident,13.09591716,77.56173962,Low,0,26.38407085
vehicle_breakdown,12.9621751,77.630028,Low,0,38.401426900000004
vehicle_breakdown,12.99827828,77.66343478,High,0,22.08807725
vehicle_breakdown,13.0027412,77.6796932,High,0,72.49902041666665
vehicle_breakdown,13.0200175,77.5837123,High,0,40.69936873333334
vehicle_breakdown,13.0891594,77.5960975,High,0,43.00044726666667
construction,13.0493257,77.645601,Low,1,6237.622645016667
vehicle_breakdown,12.9524768,77.6997647,High,0,12.876541900000001
vehicle_breakdown,12.9856366,77.4863683,Low,0,52.71905041666666
vehicle_breakdown,12.8689366,77.5363322,Low,0,62.614986433333335
construction,13.0741677,77.6516608,Low,0,1436.9409212833334
others,13.03221,77.58787,High,0,185.81082023333332
vehicle_breakdown,12.9424948,77.7466463,Low,0,32.470111116666665
vehicle_breakdown,13.1091483,77.60362,High,0,74.9959374
vehicle_breakdown,13.0801789,77.5023143,Low,0,14.4955594
vehicle_breakdown,13.1097617,77.6032733,High,0,68.20895490000001
construction,13.0904756,77.60245,Low,0,7661.4715138
others,12.945192,77.4953199,Low,0,392.16103275
vehicle_breakdown,13.0493864,77.5942175,High,1,83.15135861666666
vehicle_breakdown,12.9966168,77.5848161,High,0,40.08785518333333
vehicle_breakdown,12.9961799,77.5848005,High,0,85.08149098333334
vehicle_breakdown,12.9997059,77.5839711,High,0,65.8663165
vehicle_breakdown,13.0472913,77.5007091,Low,0,102.04546606666666
others,13.0422533,77.6418933,High,0,16.642737933333333
vehicle_breakdown,13.0005223,77.6762205,High,0,6.547450666666666
vehicle_breakdown,13.0054924,77.685631,Low,0,41.68275345
vehicle_breakdown,12.9407935,77.7470493,Low,0,40.976809116666665
vehicle_breakdown,12.9901073,77.5050328,High,0,60.05368791666667
vehicle_breakdown,13.0161856,77.7094731,Low,0,7.317652333333333
vehicle_breakdown,12.9982247,77.7580286,Low,0,99.16390298333334
vehicle_breakdown,13.0422496,77.5488461,High,0,9.211240083333333
vehicle_breakdown,13.04098,77.5453533,High,0,11.609703566666667
vehicle_breakdown,13.0478149,77.554091,Low,0,10.431269066666665
vehicle_breakdown,13.043665,77.6027722,High,0,16.300484133333335
others,13.0411047,77.5455693,High,0,13.802722683333334
vehicle_breakdown,13.0005648,77.757477,Low,0,168.7313624
vehicle_breakdown,13.0845542,77.5501542,Low,0,92.39337251666667
vehicle_breakdown,12.9857296,77.5265996,High,0,79.66424116666667
vehicle_breakdown,13.003475,77.5841612,High,0,40.299746033333335
vehicle_breakdown,12.8872783,77.73818,Low,0,45.618598600000006
vehicle_breakdown,13.0425069,77.5490278,High,0,26.215256266666664
vehicle_breakdown,13.0261088,77.5854506,High,0,61.22423801666666
pot_holes,12.9507636,77.7000162,High,0,1319.2296099500002
vehicle_breakdown,12.9358469,77.6918667,High,0,89.64109846666666
vehicle_breakdown,13.0486085,77.513748,Low,0,12.877330833333334
vehicle_breakdown,13.0224983,77.7139583,Low,0,44.05130068333334
vehicle_breakdown,12.9794184,77.582,Low,0,156.2564053
vehicle_breakdown,12.9735596,77.6988105,High,0,29.160188716666667
vehicle_breakdown,12.9767555,77.7544836,Low,0,45.4172374
vehicle_breakdown,13.0042028,77.5838495,High,0,60.449528900000004
construction,13.0393834,77.6414713,High,0,419.0733540666667
vehicle_breakdown,12.94423,77.4947781,Low,0,52.3679289
others,13.0225731,77.5845867,High,0,43.06716361666667
others,12.9864648,77.489907,High,0,120.45697526666666
vehicle_breakdown,13.1106622,77.6040613,High,0,87.68711406666667
vehicle_breakdown,13.0002741,77.5840717,High,0,90.95093136666667
vehicle_breakdown,13.0246963,77.5470577,High,0,32.2092193
construction,13.0554898,77.6467757,Low,0,3.4467353833333334
construction,13.0556221,77.6471416,Low,1,329.12024915
vehicle_breakdown,13.016195,77.7093283,Low,0,63.62485048333333
others,13.0416266,77.5477991,High,0,15.641905283333333
vehicle_breakdown,13.049128,77.4958286,Low,0,31.049118983333337
vehicle_breakdown,13.056078,77.6329093,High,0,50.382559799999996
vehicle_breakdown,13.0871167,77.5950933,High,0,44.61752728333333
vehicle_breakdown,12.96309,77.748285,Low,0,41.34313795
others,13.0415774,77.5471055,High,0,74.58705141666665
vehicle_breakdown,12.9558583,77.7263767,High,0,54.53153316666667
vehicle_breakdown,13.0373345,77.5891886,High,0,96.51823415
vehicle_breakdown,12.9614083,77.7477767,Low,0,15.559016000000002
vehicle_breakdown,13.004995,77.6372391,Low,1,6.640204833333333
others,13.0664554,77.6407115,Low,0,79.93364358333334
vehicle_breakdown,13.0436044,77.6050417,High,0,36.747132416666666
others,12.9860364,77.4880288,Low,0,4396.209827066667
vehicle_breakdown,12.9805555,77.5166163,Low,0,8.764527933333333
vehicle_breakdown,13.0000768,77.5996972,Low,0,68.46058618333333
vehicle_breakdown,13.1843296,77.5664982,High,0,79.22377388333332
pot_holes,12.9838831,77.5287012,High,0,1358.3815949666666
others,12.8914995,77.6113082,Low,0,1553.7663699333332
pot_holes,12.9284979,77.5925776,Low,1,9.656423833333333
vehicle_breakdown,13.0469858,77.5007263,Low,0,18.1232739
vehicle_breakdown,12.9989526,77.5842517,High,0,9.0990085
vehicle_breakdown,13.0128127,77.5535107,High,0,38.17363073333333
vehicle_breakdown,12.9902533,77.5042758,High,0,8.908011233333333
vehicle_breakdown,12.9198233,77.542495,Low,0,115.30609676666667
road_conditions,12.9625629,77.5125679,Low,0,18.664876366666665
vehicle_breakdown,13.0074,77.5839417,High,0,7.330868683333334
others,13.1032152,77.6253189,Low,0,166.81366601666664
vehicle_breakdown,12.9141819,77.6765696,Low,0,105.27233006666667
others,12.9896755,77.5056916,High,0,48.009267783333335
construction,13.0317617,77.5873317,High,0,5.682947016666666
vehicle_breakdown,12.9473755,77.5328074,High,0,34.983110116666666
vehicle_breakdown,12.9993581,77.5838223,High,0,110.57912203333333
vehicle_breakdown,13.0653552,77.5040293,Low,0,29.094076266666665
vehicle_breakdown,13.0356208,77.5347383,High,0,19.710776516666666
tree_fall,12.9888033,77.4976333,High,1,91.44109088333333
vehicle_breakdown,12.9782223,77.5151096,Low,0,24.450349916666667
vehicle_breakdown,12.9562667,77.7325788,High,0,139.90008856666665
vehicle_breakdown,12.899533,77.7122526,Low,0,90.77372385
vehicle_breakdown,12.8469493,77.672515,High,0,980.1172258333334
vehicle_breakdown,12.9024645,77.705852,Low,0,46.3259174
water_logging,12.9435175,77.6979694,High,0,4670.149929583334
vehicle_breakdown,12.9967664,77.5847577,High,0,39.85933068333333
construction,12.9053195,77.6096809,Low,0,274.00397273333334
vehicle_breakdown,13.0895998,77.3908201,Low,0,28.43533366666667
vehicle_breakdown,13.0133386,77.6998768,Low,0,41.31266376666667
vehicle_breakdown,12.9423082,77.5481102,Low,0,62.41803623333333
vehicle_breakdown,13.0624717,77.5733483,Low,0,51.74567765
vehicle_breakdown,13.041426,77.5457729,High,0,8.8561709
pot_holes,13.0062112,77.5837405,High,0,1566.9048729333333
vehicle_breakdown,13.0035148,77.5298216,Low,0,48.370828966666664
vehicle_breakdown,12.9630559,77.5124532,Low,0,32.68535996666667
construction,13.0529083,77.646015,Low,0,4899.213565916667
vehicle_breakdown,12.9938317,77.5849467,High,0,20.757847583333334
vehicle_breakdown,13.0842575,77.5519225,Low,0,126.5230286
tree_fall,13.0132709,77.6484194,Low,1,634.9466416166667
water_logging,13.0467801,77.5011956,Low,0,5312.2899721
vehicle_breakdown,13.10963,77.6035517,High,0,133.28790756666666
vehicle_breakdown,13.0468693,77.5024237,Low,0,29.97115595
vehicle_breakdown,13.0424133,77.5492224,High,0,13.06309525
vehicle_breakdown,13.1312897,77.615127,High,0,46.695242549999996
vehicle_breakdown,13.0034717,77.5838414,High,0,19.9379241
others,13.13606,77.6174583,High,0,2948.766243083333
vehicle_breakdown,13.0262486,77.5445358,High,0,51.0690825
others,13.0069922,77.7575016,Low,0,56.020648449999996
accident,12.9374294,77.4716733,Low,1,81.74033895
accident,12.9374302,77.4716732,Low,0,73.76595049999999
vehicle_breakdown,12.9982107,77.584406,High,0,91.85315681666665
vehicle_breakdown,13.0429917,77.5986233,High,0,17.6375147
vehicle_breakdown,12.9736933,77.698385,High,0,49.72056991666667
vehicle_breakdown,13.0114761,77.6158094,Low,0,25.304260933333335
road_conditions,13.0031856,77.6817413,High,0,25.643229650000002
vehicle_breakdown,13.0013317,77.5254817,Low,0,80.12362475
others,13.0008764,77.5253349,Low,0,1.2892694833333331
accident,12.973092,77.5130496,Low,0,53.34333818333334
accident,13.0040774,77.5841625,High,0,22.104458983333334
vehicle_breakdown,12.9610679,77.5114574,Low,0,70.50113398333333
vehicle_breakdown,13.0815219,77.5482176,Low,0,3.8101085833333332
vehicle_breakdown,12.9610812,77.5129374,Low,0,49.09052761666667
vehicle_breakdown,12.9935408,77.7574599,Low,0,25.623109600000003
vehicle_breakdown,12.9999998,77.6821895,High,0,31.903825633333334
vehicle_breakdown,12.9857635,77.5265826,High,0,16.718276533333334
others,13.031056,77.5598929,Low,0,2451.852184266667
vehicle_breakdown,12.9186326,77.6698261,Low,0,39.002808116666664
accident,13.0079927,77.526769,Low,0,20.5029632
vehicle_breakdown,13.026353,77.544093,High,0,69.02691816666668
others,13.0550629,77.6006986,Low,0,58.20283951666667
vehicle_breakdown,12.98704927,77.49115508,High,0,46.903321283333334
vehicle_breakdown,13.0058476,77.593119,Low,0,21.676458
vehicle_breakdown,13.1174,77.6086525,High,0,19.907681733333334
others,13.04227,77.5447417,High,0,5092.898924116667
vehicle_breakdown,12.8539011,77.5887307,High,0,23.094614033333336
vehicle_breakdown,12.929715,77.573648,Low,0,123.51028495
vehicle_breakdown,12.9436447,77.6980616,High,0,43.20982215
others,12.9884603,77.4728075,Low,0,28.82723145
vehicle_breakdown,13.1506186,77.6198101,High,0,142.36468729999999
vehicle_breakdown,12.9240352,77.6184979,High,0,63.03992563333334
vehicle_breakdown,13.0175987,77.5573269,High,0,22.331262849999998
vehicle_breakdown,12.9804179,77.5704887,Low,0,36.19868998333333
others,12.9502115,77.6993885,High,0,5526.908770416666
vehicle_breakdown,12.9140531,77.5675163,High,0,4.3907913333333335
vehicle_breakdown,12.9508198,77.7000234,High,0,29.683071050000002
vehicle_breakdown,13.0197552,77.7090345,Low,0,11.861054683333332
construction,13.0421167,77.5948983,High,0,51.12241125
others,13.0002617,77.757775,Low,0,98.94985726666667
road_conditions,13.0705131,77.6205588,Low,0,7112.5823547
water_logging,12.9217733,77.585775,Low,0,5800.0067728
vehicle_breakdown,13.0432983,77.6079367,High,0,62.70201386666667
vehicle_breakdown,13.033575,77.58831,High,0,82.52175041666666
vehicle_breakdown,13.07549,77.5469283,High,0,75.17017265
vehicle_breakdown,13.0395867,77.5433917,High,0,10.677372616666666
vehicle_breakdown,13.0198716,77.7091574,Low,1,159.28904783333334
vehicle_breakdown,12.9874952,77.4752769,Low,0,17.285524333333335
vehicle_breakdown,12.9337824,77.6890112,High,0,40.835751566666666
vehicle_breakdown,12.9097357,77.5365061,Low,0,13.202446683333333
vehicle_breakdown,12.9262483,77.5318283,Low,0,67.34591795
others,13.0570632,77.6484321,Low,0,531.4297273999999
congestion,12.9591573,77.6611908,High,0,1.56152965
vehicle_breakdown,13.0249001,77.585098,High,0,14.133789316666668
vehicle_breakdown,13.03398,77.5880117,High,0,36.82487128333333
vehicle_breakdown,12.9603335,77.6435282,High,0,63.47326641666667
others,12.9462933,77.5228133,Low,0,1143.35217835
vehicle_breakdown,13.0480041,77.5548906,Low,0,126.8133991
vehicle_breakdown,13.0097673,77.5837359,High,0,16.259062183333334
vehicle_breakdown,12.9621842,77.6299419,Low,0,87.88003225000001
others,13.0040366,77.5835459,High,0,1355.9523948333333
others,13.0024583,77.6831109,High,0,695.0349998500001
vehicle_breakdown,12.9900634,77.5030222,High,0,6.511275816666667
vehicle_breakdown,13.0326393,77.5877578,High,0,42.97605128333333
vehicle_breakdown,13.0264597,77.6200847,Low,0,29.942643966666665
vehicle_breakdown,13.0365217,77.5893649,High,0,23.71280468333333
vehicle_breakdown,12.8743224,77.5410921,Low,0,80.19145851666667
others,13.0230236,77.6008531,Low,1,46.103593716666666
vehicle_breakdown,12.9381416,77.7467868,Low,0,23.25843605
others,12.989977,77.5027374,High,0,77.66299434999999
others,12.9749011,77.5122987,Low,0,15.692345233333333
construction,13.0662238,77.6406617,Low,0,414.5363759
vehicle_breakdown,12.880365,77.545865,Low,0,69.24498263333334
others,12.906425,77.4729334,High,0,99.86904421666667
road_conditions,13.0042305,77.5840858,High,0,8165.740103133333
vehicle_breakdown,12.93894976,77.52299739,High,0,24.543379599999998
vehicle_breakdown,12.9954901,77.5849484,High,0,52.19419608333333
vehicle_breakdown,12.95570915,77.72316585,High,0,9.96850835
vehicle_breakdown,13.0483148,77.5547351,Low,0,45.659029499999995
vehicle_breakdown,12.9975402,77.6639746,High,0,144.15670458333335
vehicle_breakdown,13.0071345,77.6887062,Low,0,64.77909031666667
vehicle_breakdown,12.9994343,77.6747251,High,0,61.383499750000006
vehicle_breakdown,13.0407394,77.54469,High,0,56.45296956666667
vehicle_breakdown,13.0298582,77.5380185,High,0,19.686655499999997
vehicle_breakdown,12.9126831,77.5673126,High,0,75.37487433333334
water_logging,13.0128793,77.5546021,High,0,7894.235071849999
accident,12.8804543,77.6452946,High,0,20.58339885
others,13.0067539,77.6879797,Low,0,31.693810616666667
vehicle_breakdown,12.9823732,77.5176914,Low,0,44.57036183333333
accident,13.0078785,77.5268075,Low,0,15.379208666666667
vehicle_breakdown,12.97726717,77.75125437,Low,0,14.3899262
vehicle_breakdown,12.9622023,77.5639864,High,0,30.176836466666668
vehicle_breakdown,12.9964917,77.584805,High,0,17.879924716666668
others,13.1116919,77.6045523,High,0,1841.0177078000002
vehicle_breakdown,13.0187649,77.5577122,High,0,25.483353933333333
accident,12.8794381,77.6459502,High,0,33.47683516666667
construction,12.9134986,77.6038584,Low,0,4328.668001566667
vehicle_breakdown,13.019729,77.7090559,Low,0,81.4365754
others,13.1093673,77.6036098,High,0,1513.1385030833333
vehicle_breakdown,13.090383,77.5966984,High,0,6.8494496
vehicle_breakdown,13.0199284,77.5006714,High,0,90.94725448333334
accident,12.9948122,77.693173,Low,0,216.12666711666668
others,13.041804,77.5477005,High,0,7.44461345
accident,13.1276933,77.6137033,High,0,39.634294700000005
vehicle_breakdown,12.9228533,77.6576917,High,0,81.19912645
vehicle_breakdown,12.8757572,77.4964189,Low,0,58.679805316666666
vehicle_breakdown,12.8669473,77.5071756,Low,0,48.05517008333334
vehicle_breakdown,13.0621794,77.5444587,Low,0,44.6710436
others,12.9476317,77.5331017,High,0,63.2420943
vehicle_breakdown,12.8600582,77.5215949,Low,0,22.931035716666667
